Route,Year,Aou,SpeciesTotal
20,1992,5060,2
20,1992,5110,1
20,1992,5600,16
20,1992,5870,6
20,1992,5930,7
20,1992,5970,1
20,1992,5980,26
20,1992,6080,4
20,1992,6100,3
20,1992,6110,1
20,1992,6130,10
20,1992,6170,1
20,1992,6240,10
20,1992,6280,2
20,1992,6310,1
20,1992,6330,1
20,1992,6360,3
20,1992,6480,4
20,1992,6740,2
20,1992,6830,10
20,1992,6882,1
20,1992,7030,1
20,1992,7180,6
20,1992,7270,2
20,1992,7310,6
20,1992,7360,7
20,1992,7510,1
20,1992,7550,1
20,1992,7610,2
20,1992,7660,4
20,1993,1940,1
20,1993,2890,13
20,1993,3160,2
20,1993,3250,3
20,1993,3750,1
20,1993,3850,1
20,1993,3870,9
20,1993,4120,4
20,1993,4160,1
20,1993,4440,1
20,1993,4560,2
20,1993,4610,9
20,1993,4770,6
20,1993,4880,26
20,1993,4980,2
20,1993,5010,8
20,1993,5290,4
20,1993,5600,9
20,1993,5630,6
20,1993,5870,3
20,1993,5930,26
20,1993,5970,2
20,1993,5980,39
20,1993,6080,1
20,1993,6110,2
20,1993,6130,13
20,1993,6240,2
20,1993,6310,7
20,1993,6330,16
20,1993,6830,5
20,1993,7030,3
20,1993,7180,17
20,1993,7270,2
20,1993,7310,22
20,1993,7360,23
20,1993,7510,3
20,1993,7550,5
20,1993,7610,7
20,1993,7660,2
20,1994,2890,13
20,1994,3100,1
20,1994,3160,5
20,1994,3250,1
20,1994,3370,3
20,1994,3870,21
20,1994,3930,1
20,1994,3940,3
20,1994,4050,1
20,1994,4060,1
20,1994,4120,3
20,1994,4160,1
20,1994,4171,3
20,1994,4230,7
20,1994,4440,1
20,1994,4520,4
20,1994,4560,2
20,1994,4610,9
20,1994,4650,2
20,1994,4770,10
20,1994,4880,54
20,1994,4900,1
20,1994,4950,5
20,1994,4980,18
20,1994,5010,13
20,1994,5290,1
20,1994,5600,8
20,1994,5630,3
20,1994,5870,6
20,1994,5930,32
20,1994,5970,6
20,1994,5980,58
20,1994,6080,4
20,1994,6100,14
20,1994,6110,5
20,1994,6120,2
20,1994,6170,2
20,1994,6240,42
20,1994,6280,3
20,1994,6310,13
20,1994,6360,6
20,1994,6480,3
20,1994,6580,1
20,1994,6630,1
20,1994,6710,12
20,1994,6730,2
20,1994,6740,12
20,1994,6770,6
20,1994,6810,15
20,1994,6830,18
20,1994,7030,1
20,1994,7050,2
20,1994,7180,14
20,1994,7270,6
20,1994,7310,18
20,1994,7360,11
20,1994,7510,15
20,1994,7550,4
20,1994,7610,3
20,1994,7660,11
20,1995,2890,10
20,1995,3160,2
20,1995,3250,4
20,1995,3870,12
20,1995,3900,1
20,1995,3940,1
20,1995,4050,8
20,1995,4060,1
20,1995,4090,2
20,1995,4120,1
20,1995,4160,3
20,1995,4171,5
20,1995,4230,3
20,1995,4280,1
20,1995,4440,4
20,1995,4520,8
20,1995,4560,8
20,1995,4610,7
20,1995,4650,3
20,1995,4770,7
20,1995,4880,74
20,1995,4950,8
20,1995,4980,13
20,1995,5010,7
20,1995,5060,2
20,1995,5290,2
20,1995,5600,10
20,1995,5630,3
20,1995,5870,5
20,1995,5930,16
20,1995,5970,5
20,1995,5980,55
20,1995,6080,5
20,1995,6100,15
20,1995,6110,1
20,1995,6120,1
20,1995,6140,1
20,1995,6240,30
20,1995,6280,1
20,1995,6310,18
20,1995,6360,2
20,1995,6390,1
20,1995,6410,3
20,1995,6480,1
20,1995,6710,18
20,1995,6730,8
20,1995,6740,13
20,1995,6760,1
20,1995,6770,8
20,1995,6810,4
20,1995,6830,26
20,1995,6840,3
20,1995,6882,2
20,1995,7030,4
20,1995,7040,1
20,1995,7050,3
20,1995,7180,7
20,1995,7270,3
20,1995,7310,20
20,1995,7360,9
20,1995,7510,11
20,1995,7550,3
20,1995,7610,1
20,1995,7660,8
20,1996,2010,1
20,1996,2730,3
20,1996,2890,19
20,1996,3250,7
20,1996,3430,2
20,1996,3870,17
20,1996,4050,6
20,1996,4160,2
20,1996,4230,3
20,1996,4280,2
20,1996,4430,1
20,1996,4440,1
20,1996,4520,1
20,1996,4560,5
20,1996,4610,8
20,1996,4650,2
20,1996,4770,13
20,1996,4880,96
20,1996,4930,1
20,1996,4950,5
20,1996,4980,14
20,1996,5010,10
20,1996,5110,8
20,1996,5290,5
20,1996,5600,5
20,1996,5630,6
20,1996,5870,11
20,1996,5930,24
20,1996,5970,5
20,1996,5980,50
20,1996,6080,4
20,1996,6100,9
20,1996,6110,2
20,1996,6120,7
20,1996,6130,2
20,1996,6170,3
20,1996,6240,46
20,1996,6280,2
20,1996,6310,19
20,1996,6360,8
20,1996,6390,2
20,1996,6480,4
20,1996,6710,3
20,1996,6730,12
20,1996,6740,13
20,1996,6770,8
20,1996,6810,7
20,1996,6830,26
20,1996,6840,2
20,1996,7180,7
20,1996,7270,4
20,1996,7310,28
20,1996,7360,14
20,1996,7510,14
20,1996,7550,3
20,1996,7610,6
20,1996,7660,8
20,1997,1940,2
20,1997,2890,14
20,1997,3160,4
20,1997,3250,3
20,1997,3870,9
20,1997,3940,4
20,1997,4050,3
20,1997,4090,1
20,1997,4160,7
20,1997,4171,2
20,1997,4230,3
20,1997,4280,2
20,1997,4440,1
20,1997,4520,1
20,1997,4560,5
20,1997,4610,6
20,1997,4650,9
20,1997,4770,8
20,1997,4880,53
20,1997,4950,14
20,1997,4980,13
20,1997,5010,2
20,1997,5110,1
20,1997,5290,4
20,1997,5600,4
20,1997,5630,7
20,1997,5870,10
20,1997,5930,18
20,1997,5970,6
20,1997,5980,61
20,1997,6080,5
20,1997,6100,13
20,1997,6110,5
20,1997,6120,5
20,1997,6130,3
20,1997,6170,2
20,1997,6240,52
20,1997,6280,1
20,1997,6310,12
20,1997,6360,12
20,1997,6480,3
20,1997,6630,1
20,1997,6710,12
20,1997,6730,9
20,1997,6740,17
20,1997,6770,4
20,1997,6810,6
20,1997,6830,30
20,1997,6840,3
20,1997,7030,2
20,1997,7040,1
20,1997,7180,6
20,1997,7270,1
20,1997,7310,13
20,1997,7360,6
20,1997,7510,9
20,1997,7550,7
20,1997,7610,1
20,1997,7660,4
20,1998,2890,15
20,1998,3160,3
20,1998,3250,2
20,1998,3370,3
20,1998,3870,3
20,1998,3930,1
20,1998,3940,1
20,1998,4050,7
20,1998,4090,2
20,1998,4120,2
20,1998,4160,7
20,1998,4171,1
20,1998,4230,2
20,1998,4440,4
20,1998,4520,6
20,1998,4560,9
20,1998,4610,9
20,1998,4650,1
20,1998,4770,10
20,1998,4880,60
20,1998,4900,5
20,1998,4930,1
20,1998,4950,6
20,1998,4980,12
20,1998,5010,4
20,1998,5290,3
20,1998,5600,7
20,1998,5630,7
20,1998,5870,8
20,1998,5930,22
20,1998,5970,4
20,1998,5980,57
20,1998,6080,4
20,1998,6100,8
20,1998,6110,5
20,1998,6120,8
20,1998,6130,4
20,1998,6240,26
20,1998,6280,2
20,1998,6310,16
20,1998,6360,1
20,1998,6630,1
20,1998,6710,11
20,1998,6730,4
20,1998,6740,10
20,1998,6760,2
20,1998,6770,8
20,1998,6810,8
20,1998,6830,18
20,1998,6840,4
20,1998,7030,1
20,1998,7050,1
20,1998,7180,8
20,1998,7310,20
20,1998,7360,8
20,1998,7510,13
20,1998,7550,2
20,1998,7610,7
20,1998,7660,4
20,1999,2890,11
20,1999,3250,2
20,1999,3370,1
20,1999,3870,14
20,1999,3940,2
20,1999,4050,6
20,1999,4090,2
20,1999,4160,4
20,1999,4171,1
20,1999,4230,6
20,1999,4440,1
20,1999,4520,6
20,1999,4560,7
20,1999,4610,6
20,1999,4650,1
20,1999,4770,9
20,1999,4880,49
20,1999,4900,3
20,1999,4950,8
20,1999,4980,7
20,1999,5010,4
20,1999,5290,1
20,1999,5600,9
20,1999,5630,6
20,1999,5870,6
20,1999,5930,13
20,1999,5970,6
20,1999,5980,63
20,1999,6080,3
20,1999,6100,6
20,1999,6110,7
20,1999,6120,5
20,1999,6130,5
20,1999,6240,23
20,1999,6280,1
20,1999,6310,13
20,1999,6360,10
20,1999,6410,1
20,1999,6480,2
20,1999,6630,1
20,1999,6710,17
20,1999,6730,5
20,1999,6740,10
20,1999,6760,1
20,1999,6770,6
20,1999,6810,4
20,1999,6830,23
20,1999,6840,1
20,1999,6882,2
20,1999,7030,4
20,1999,7040,1
20,1999,7050,2
20,1999,7180,14
20,1999,7270,2
20,1999,7310,22
20,1999,7360,13
20,1999,7510,22
20,1999,7550,2
20,1999,7610,1
20,1999,7660,7
20,2000,2890,11
20,2000,3100,1
20,2000,3160,5
20,2000,3250,10
20,2000,3390,1
20,2000,3430,2
20,2000,3870,1
20,2000,3930,1
20,2000,3940,2
20,2000,4050,2
20,2000,4090,1
20,2000,4160,2
20,2000,4230,3
20,2000,4280,2
20,2000,4440,3
20,2000,4520,2
20,2000,4610,6
20,2000,4650,2
20,2000,4770,4
20,2000,4880,38
20,2000,4900,1
20,2000,4950,2
20,2000,4980,5
20,2000,5010,1
20,2000,5110,1
20,2000,5290,7
20,2000,5600,10
20,2000,5630,4
20,2000,5870,3
20,2000,5930,4
20,2000,5970,3
20,2000,5980,42
20,2000,6080,2
20,2000,6100,6
20,2000,6110,1
20,2000,6120,7
20,2000,6130,3
20,2000,6240,20
20,2000,6280,1
20,2000,6310,9
20,2000,6360,6
20,2000,6480,3
20,2000,6630,1
20,2000,6710,11
20,2000,6730,2
20,2000,6740,9
20,2000,6770,5
20,2000,6810,3
20,2000,6830,10
20,2000,6840,4
20,2000,7030,1
20,2000,7050,3
20,2000,7180,16
20,2000,7270,1
20,2000,7310,7
20,2000,7360,8
20,2000,7510,12
20,2000,7610,1
20,2000,7660,7
20,2001,2010,1
20,2001,2890,31
20,2001,3160,9
20,2001,3250,6
20,2001,3370,1
20,2001,3430,1
20,2001,3870,23
20,2001,3930,1
20,2001,3940,2
20,2001,4050,8
20,2001,4090,8
20,2001,4160,3
20,2001,4171,2
20,2001,4230,1
20,2001,4440,3
20,2001,4520,4
20,2001,4560,4
20,2001,4610,6
20,2001,4650,1
20,2001,4770,12
20,2001,4880,49
20,2001,4900,1
20,2001,4950,2
20,2001,4980,17
20,2001,5010,2
20,2001,5070,1
20,2001,5290,4
20,2001,5600,11
20,2001,5630,4
20,2001,5870,7
20,2001,5930,21
20,2001,5970,13
20,2001,5980,68
20,2001,6040,1
20,2001,6080,6
20,2001,6100,7
20,2001,6110,10
20,2001,6120,3
20,2001,6240,38
20,2001,6280,1
20,2001,6310,16
20,2001,6360,9
20,2001,6480,1
20,2001,6630,2
20,2001,6710,7
20,2001,6730,6
20,2001,6740,14
20,2001,6770,5
20,2001,6810,8
20,2001,6830,22
20,2001,6840,4
20,2001,7030,3
20,2001,7050,2
20,2001,7180,5
20,2001,7270,7
20,2001,7310,35
20,2001,7360,11
20,2001,7510,14
20,2001,7550,3
20,2001,7610,3
20,2001,7660,2
20,2002,2010,1
20,2002,2890,17
20,2002,3160,7
20,2002,3250,4
20,2002,3390,1
20,2002,3870,21
20,2002,3930,1
20,2002,3940,4
20,2002,4050,13
20,2002,4090,5
20,2002,4160,2
20,2002,4280,2
20,2002,4520,7
20,2002,4560,2
20,2002,4610,4
20,2002,4770,6
20,2002,4880,70
20,2002,4900,3
20,2002,4930,2
20,2002,4950,9
20,2002,4980,11
20,2002,5010,4
20,2002,5060,3
20,2002,5290,2
20,2002,5600,8
20,2002,5630,5
20,2002,5870,4
20,2002,5930,22
20,2002,5970,10
20,2002,5980,61
20,2002,6080,13
20,2002,6100,8
20,2002,6110,8
20,2002,6130,4
20,2002,6170,1
20,2002,6240,44
20,2002,6310,9
20,2002,6360,11
20,2002,6630,1
20,2002,6710,11
20,2002,6730,4
20,2002,6740,18
20,2002,6770,10
20,2002,6810,5
20,2002,6830,20
20,2002,6840,3
20,2002,7030,2
20,2002,7040,1
20,2002,7050,1
20,2002,7180,6
20,2002,7270,8
20,2002,7310,20
20,2002,7360,11
20,2002,7510,13
20,2002,7550,2
20,2002,7610,11
20,2002,7660,5
20,2003,1940,1
20,2003,2010,1
20,2003,2890,12
20,2003,3160,4
20,2003,3250,7
20,2003,3850,1
20,2003,3870,5
20,2003,3930,1
20,2003,3940,1
20,2003,4050,8
20,2003,4090,4
20,2003,4160,7
20,2003,4230,1
20,2003,4280,1
20,2003,4440,3
20,2003,4520,5
20,2003,4560,9
20,2003,4610,7
20,2003,4650,1
20,2003,4770,10
20,2003,4880,32
20,2003,4900,6
20,2003,4930,2
20,2003,4950,12
20,2003,4980,7
20,2003,5010,4
20,2003,5290,2
20,2003,5600,12
20,2003,5630,2
20,2003,5870,9
20,2003,5930,26
20,2003,5970,8
20,2003,5980,54
20,2003,6080,10
20,2003,6100,12
20,2003,6110,3
20,2003,6120,12
20,2003,6130,2
20,2003,6170,2
20,2003,6240,36
20,2003,6310,12
20,2003,6360,7
20,2003,6390,1
20,2003,6480,1
20,2003,6630,3
20,2003,6710,12
20,2003,6730,6
20,2003,6740,16
20,2003,6770,11
20,2003,6810,3
20,2003,6830,16
20,2003,6840,3
20,2003,6882,1
20,2003,7030,3
20,2003,7050,4
20,2003,7180,9
20,2003,7270,3
20,2003,7310,29
20,2003,7360,10
20,2003,7510,10
20,2003,7550,1
20,2003,7660,10
20,2004,2010,2
20,2004,2890,26
20,2004,3160,3
20,2004,3250,3
20,2004,3370,1
20,2004,3870,10
20,2004,3930,1
20,2004,3940,4
20,2004,4050,15
20,2004,4090,5
20,2004,4160,2
20,2004,4230,4
20,2004,4280,1
20,2004,4430,1
20,2004,4440,3
20,2004,4520,4
20,2004,4560,3
20,2004,4610,7
20,2004,4650,2
20,2004,4770,9
20,2004,4880,67
20,2004,4900,4
20,2004,4930,1
20,2004,4950,7
20,2004,4980,13
20,2004,5010,3
20,2004,5060,1
20,2004,5290,4
20,2004,5600,10
20,2004,5630,6
20,2004,5870,11
20,2004,5930,26
20,2004,5970,8
20,2004,5980,53
20,2004,6040,2
20,2004,6080,12
20,2004,6100,2
20,2004,6110,6
20,2004,6120,16
20,2004,6130,5
20,2004,6170,3
20,2004,6240,32
20,2004,6310,16
20,2004,6360,8
20,2004,6390,1
20,2004,6630,2
20,2004,6710,21
20,2004,6730,3
20,2004,6740,20
20,2004,6770,7
20,2004,6810,4
20,2004,6830,27
20,2004,6840,5
20,2004,7030,4
20,2004,7040,1
20,2004,7050,4
20,2004,7180,19
20,2004,7270,7
20,2004,7310,25
20,2004,7360,14
20,2004,7510,11
20,2004,7550,4
20,2004,7610,4
20,2004,7660,12
20,2005,2890,22
20,2005,3160,1
20,2005,3250,3
20,2005,3370,1
20,2005,3870,4
20,2005,3930,1
20,2005,3940,2
20,2005,4050,8
20,2005,4090,5
20,2005,4120,1
20,2005,4160,4
20,2005,4171,1
20,2005,4230,4
20,2005,4280,1
20,2005,4430,1
20,2005,4520,4
20,2005,4560,6
20,2005,4610,7
20,2005,4650,3
20,2005,4770,12
20,2005,4880,59
20,2005,4900,2
20,2005,4930,5
20,2005,4950,12
20,2005,4980,7
20,2005,5010,3
20,2005,5070,1
20,2005,5290,3
20,2005,5600,13
20,2005,5630,3
20,2005,5870,9
20,2005,5930,34
20,2005,5970,10
20,2005,5980,52
20,2005,6080,6
20,2005,6100,8
20,2005,6110,5
20,2005,6120,12
20,2005,6130,5
20,2005,6170,1
20,2005,6240,35
20,2005,6280,1
20,2005,6310,14
20,2005,6360,10
20,2005,6480,3
20,2005,6710,9
20,2005,6730,6
20,2005,6740,16
20,2005,6770,2
20,2005,6810,7
20,2005,6830,25
20,2005,6840,6
20,2005,6882,5
20,2005,7030,1
20,2005,7040,1
20,2005,7050,1
20,2005,7180,10
20,2005,7270,7
20,2005,7310,23
20,2005,7360,15
20,2005,7510,18
20,2005,7550,5
20,2005,7610,4
20,2005,7660,6
20,2006,1940,1
20,2006,2730,1
20,2006,2890,6
20,2006,3160,3
20,2006,3250,4
20,2006,3370,2
20,2006,3870,15
20,2006,3930,1
20,2006,3940,3
20,2006,4050,9
20,2006,4060,3
20,2006,4090,3
20,2006,4120,1
20,2006,4160,1
20,2006,4230,2
20,2006,4280,1
20,2006,4430,3
20,2006,4440,3
20,2006,4520,1
20,2006,4560,3
20,2006,4610,5
20,2006,4650,2
20,2006,4770,10
20,2006,4880,73
20,2006,4900,3
20,2006,4930,24
20,2006,4950,1
20,2006,4980,13
20,2006,5010,5
20,2006,5110,2
20,2006,5600,10
20,2006,5630,10
20,2006,5870,9
20,2006,5930,28
20,2006,5970,7
20,2006,5980,43
20,2006,6080,7
20,2006,6100,13
20,2006,6110,19
20,2006,6120,10
20,2006,6130,5
20,2006,6240,42
20,2006,6270,1
20,2006,6280,1
20,2006,6310,11
20,2006,6360,5
20,2006,6630,1
20,2006,6710,17
20,2006,6740,14
20,2006,6770,17
20,2006,6810,3
20,2006,6830,24
20,2006,6840,5
20,2006,7030,6
20,2006,7040,3
20,2006,7050,3
20,2006,7180,8
20,2006,7270,5
20,2006,7310,22
20,2006,7360,8
20,2006,7510,9
20,2006,7550,4
20,2006,7610,2
20,2006,7660,19
20,2007,2010,1
20,2007,2730,1
20,2007,2890,13
20,2007,3160,12
20,2007,3250,1
20,2007,3370,1
20,2007,3870,8
20,2007,3940,3
20,2007,4050,2
20,2007,4090,6
20,2007,4160,7
20,2007,4230,7
20,2007,4280,1
20,2007,4430,1
20,2007,4440,2
20,2007,4520,2
20,2007,4560,1
20,2007,4610,3
20,2007,4650,2
20,2007,4770,14
20,2007,4880,45
20,2007,4900,5
20,2007,4930,4
20,2007,4950,4
20,2007,4980,22
20,2007,5010,2
20,2007,5070,1
20,2007,5600,7
20,2007,5630,2
20,2007,5870,10
20,2007,5930,17
20,2007,5970,6
20,2007,5980,31
20,2007,6080,4
20,2007,6100,4
20,2007,6110,4
20,2007,6120,12
20,2007,6130,1
20,2007,6240,37
20,2007,6310,9
20,2007,6360,7
20,2007,6410,1
20,2007,6710,12
20,2007,6730,2
20,2007,6740,12
20,2007,6770,7
20,2007,6810,6
20,2007,6830,21
20,2007,6840,4
20,2007,7030,2
20,2007,7050,3
20,2007,7180,11
20,2007,7270,4
20,2007,7310,23
20,2007,7360,5
20,2007,7510,5
20,2007,7550,9
20,2007,7610,1
20,2007,7660,6
20,2008,2890,7
20,2008,3160,3
20,2008,3250,4
20,2008,3370,1
20,2008,3430,1
20,2008,3870,4
20,2008,3930,1
20,2008,3940,3
20,2008,4050,3
20,2008,4090,6
20,2008,4160,3
20,2008,4230,2
20,2008,4280,1
20,2008,4430,2
20,2008,4440,2
20,2008,4520,3
20,2008,4560,5
20,2008,4610,5
20,2008,4650,4
20,2008,4770,10
20,2008,4880,33
20,2008,4900,3
20,2008,4930,1
20,2008,4950,3
20,2008,4980,7
20,2008,5010,3
20,2008,5110,6
20,2008,5290,2
20,2008,5600,9
20,2008,5630,1
20,2008,5870,10
20,2008,5930,21
20,2008,5970,5
20,2008,5980,52
20,2008,6080,7
20,2008,6100,7
20,2008,6110,2
20,2008,6120,20
20,2008,6130,4
20,2008,6170,2
20,2008,6240,28
20,2008,6280,2
20,2008,6310,11
20,2008,6360,3
20,2008,6480,2
20,2008,6710,14
20,2008,6730,2
20,2008,6740,18
20,2008,6770,11
20,2008,6810,2
20,2008,6830,15
20,2008,6840,2
20,2008,6882,2
20,2008,7030,3
20,2008,7050,3
20,2008,7180,8
20,2008,7270,4
20,2008,7310,24
20,2008,7360,2
20,2008,7510,9
20,2008,7550,3
20,2008,7610,2
20,2008,7660,5
20,2009,2890,7
20,2009,3160,3
20,2009,3250,4
20,2009,3370,2
20,2009,3870,5
20,2009,3940,3
20,2009,4050,6
20,2009,4090,2
20,2009,4160,3
20,2009,4171,2
20,2009,4230,3
20,2009,4280,1
20,2009,4520,3
20,2009,4560,5
20,2009,4610,1
20,2009,4650,3
20,2009,4770,8
20,2009,4880,48
20,2009,4900,4
20,2009,4930,4
20,2009,4950,5
20,2009,4980,6
20,2009,5010,5
20,2009,5070,1
20,2009,5600,7
20,2009,5630,2
20,2009,5870,9
20,2009,5930,36
20,2009,5970,4
20,2009,5980,46
20,2009,6080,9
20,2009,6100,5
20,2009,6110,4
20,2009,6120,20
20,2009,6130,4
20,2009,6170,3
20,2009,6240,40
20,2009,6280,1
20,2009,6310,8
20,2009,6360,3
20,2009,6390,1
20,2009,6480,3
20,2009,6710,12
20,2009,6730,2
20,2009,6740,11
20,2009,6770,2
20,2009,6810,2
20,2009,6830,10
20,2009,6840,2
20,2009,6882,4
20,2009,7030,2
20,2009,7050,2
20,2009,7180,8
20,2009,7270,4
20,2009,7310,25
20,2009,7360,9
20,2009,7510,13
20,2009,7550,8
20,2009,7610,3
20,2009,7660,10
20,2010,1440,2
20,2010,2010,1
20,2010,3100,1
20,2010,3160,1
20,2010,3250,14
20,2010,3370,1
20,2010,3870,6
20,2010,3930,1
20,2010,3940,2
20,2010,4050,8
20,2010,4090,3
20,2010,4160,6
20,2010,4171,1
20,2010,4230,4
20,2010,4440,1
20,2010,4520,3
20,2010,4560,3
20,2010,4610,9
20,2010,4650,2
20,2010,4770,8
20,2010,4880,38
20,2010,4900,1
20,2010,4950,5
20,2010,4980,9
20,2010,5010,1
20,2010,5290,6
20,2010,5600,15
20,2010,5630,2
20,2010,5870,3
20,2010,5930,24
20,2010,5970,8
20,2010,5980,37
20,2010,6080,11
20,2010,6100,7
20,2010,6110,2
20,2010,6120,15
20,2010,6130,2
20,2010,6240,42
20,2010,6280,1
20,2010,6310,13
20,2010,6360,4
20,2010,6480,1
20,2010,6630,1
20,2010,6710,8
20,2010,6730,2
20,2010,6740,17
20,2010,6770,7
20,2010,6810,1
20,2010,6830,11
20,2010,6840,1
20,2010,6882,2
20,2010,7030,5
20,2010,7050,2
20,2010,7180,17
20,2010,7270,3
20,2010,7310,38
20,2010,7360,4
20,2010,7510,10
20,2010,7550,3
20,2010,7610,1
20,2010,7660,12
20,2011,1720,20
20,2011,1940,1
20,2011,3160,4
20,2011,3870,11
20,2011,3940,3
20,2011,4050,8
20,2011,4090,4
20,2011,4160,5
20,2011,4230,1
20,2011,4430,2
20,2011,4440,1
20,2011,4520,4
20,2011,4560,2
20,2011,4610,4
20,2011,4650,3
20,2011,4770,9
20,2011,4880,38
20,2011,4900,2
20,2011,4930,4
20,2011,4950,2
20,2011,4980,9
20,2011,5010,3
20,2011,5290,1
20,2011,5600,5
20,2011,5630,3
20,2011,5870,5
20,2011,5930,31
20,2011,5970,9
20,2011,5980,41
20,2011,6080,7
20,2011,6100,7
20,2011,6110,3
20,2011,6120,25
20,2011,6130,1
20,2011,6170,1
20,2011,6240,42
20,2011,6280,1
20,2011,6310,13
20,2011,6360,1
20,2011,6480,2
20,2011,6630,1
20,2011,6710,6
20,2011,6730,1
20,2011,6740,7
20,2011,6770,6
20,2011,6810,3
20,2011,6830,13
20,2011,6840,4
20,2011,6882,1
20,2011,7030,2
20,2011,7050,2
20,2011,7180,4
20,2011,7270,3
20,2011,7310,32
20,2011,7360,3
20,2011,7510,2
20,2011,7550,2
20,2011,7610,3
20,2011,7660,6
20,2012,1720,20
20,2012,1940,1
20,2012,2730,2
20,2012,2890,12
20,2012,3100,1
20,2012,3160,1
20,2012,3250,4
20,2012,3870,16
20,2012,3930,1
20,2012,3940,7
20,2012,4050,7
20,2012,4060,4
20,2012,4090,11
20,2012,4160,4
20,2012,4230,8
20,2012,4440,4
20,2012,4520,3
20,2012,4610,4
20,2012,4770,13
20,2012,4880,45
20,2012,4900,5
20,2012,4980,8
20,2012,5010,5
20,2012,5060,1
20,2012,5110,2
20,2012,5290,5
20,2012,5600,12
20,2012,5630,3
20,2012,5870,4
20,2012,5930,26
20,2012,5970,9
20,2012,5980,44
20,2012,6040,1
20,2012,6080,2
20,2012,6100,7
20,2012,6110,3
20,2012,6120,50
20,2012,6170,1
20,2012,6240,49
20,2012,6280,4
20,2012,6310,15
20,2012,6360,1
20,2012,6480,1
20,2012,6630,1
20,2012,6710,8
20,2012,6730,1
20,2012,6740,9
20,2012,6770,2
20,2012,6810,3
20,2012,6830,18
20,2012,6840,2
20,2012,6882,1
20,2012,7030,2
20,2012,7050,2
20,2012,7180,2
20,2012,7270,10
20,2012,7310,16
20,2012,7360,4
20,2012,7510,3
20,2012,7550,3
20,2012,7610,3
20,2012,7660,13
20,2013,1940,1
20,2013,2890,8
20,2013,3100,2
20,2013,3160,8
20,2013,3250,15
20,2013,3370,2
20,2013,3390,1
20,2013,3430,1
20,2013,3870,10
20,2013,3940,1
20,2013,4050,13
20,2013,4060,1
20,2013,4090,15
20,2013,4160,1
20,2013,4230,4
20,2013,4280,1
20,2013,4430,1
20,2013,4440,1
20,2013,4520,4
20,2013,4560,2
20,2013,4610,6
20,2013,4650,2
20,2013,4770,14
20,2013,4880,40
20,2013,4930,2
20,2013,4950,3
20,2013,4980,9
20,2013,5010,4
20,2013,5060,2
20,2013,5110,1
20,2013,5290,1
20,2013,5600,8
20,2013,5630,2
20,2013,5870,3
20,2013,5930,24
20,2013,5970,9
20,2013,5980,53
20,2013,6080,6
20,2013,6100,5
20,2013,6120,25
20,2013,6130,6
20,2013,6170,6
20,2013,6240,46
20,2013,6280,2
20,2013,6310,19
20,2013,6360,4
20,2013,6480,2
20,2013,6590,1
20,2013,6630,3
20,2013,6710,11
20,2013,6730,3
20,2013,6740,9
20,2013,6810,4
20,2013,6830,20
20,2013,6840,5
20,2013,7030,4
20,2013,7050,1
20,2013,7180,6
20,2013,7270,9
20,2013,7310,40
20,2013,7360,8
20,2013,7510,2
20,2013,7550,1
20,2013,7660,16
20,2014,1720,1
20,2014,1940,1
20,2014,2010,1
20,2014,2730,1
20,2014,2890,4
20,2014,3100,2
20,2014,3160,5
20,2014,3250,3
20,2014,3370,2
20,2014,3430,3
20,2014,3870,7
20,2014,3940,3
20,2014,4050,3
20,2014,4060,2
20,2014,4090,3
20,2014,4160,1
20,2014,4230,5
20,2014,4280,1
20,2014,4430,3
20,2014,4440,1
20,2014,4520,4
20,2014,4560,2
20,2014,4610,6
20,2014,4650,3
20,2014,4770,11
20,2014,4880,55
20,2014,4900,4
20,2014,4930,6
20,2014,4950,9
20,2014,4980,12
20,2014,5010,4
20,2014,5290,6
20,2014,5600,16
20,2014,5870,2
20,2014,5930,44
20,2014,5970,15
20,2014,5980,47
20,2014,6080,8
20,2014,6100,9
20,2014,6110,1
20,2014,6120,6
20,2014,6130,3
20,2014,6170,6
20,2014,6240,46
20,2014,6280,1
20,2014,6310,14
20,2014,6360,2
20,2014,6710,7
20,2014,6730,2
20,2014,6740,10
20,2014,6770,7
20,2014,6810,5
20,2014,6830,22
20,2014,6840,3
20,2014,6882,5
20,2014,7030,3
20,2014,7180,11
20,2014,7270,4
20,2014,7310,29
20,2014,7360,3
20,2014,7510,3
20,2014,7550,3
20,2014,7610,2
20,2014,7660,8
20,2015,2010,1
20,2015,2730,1
20,2015,2890,16
20,2015,3160,7
20,2015,3250,4
20,2015,3260,1
20,2015,3370,1
20,2015,3430,1
20,2015,3600,1
20,2015,3870,4
20,2015,3940,1
20,2015,4050,5
20,2015,4060,2
20,2015,4090,8
20,2015,4120,1
20,2015,4160,6
20,2015,4230,6
20,2015,4430,1
20,2015,4520,3
20,2015,4560,1
20,2015,4610,6
20,2015,4650,4
20,2015,4770,20
20,2015,4880,57
20,2015,4930,1
20,2015,4950,2
20,2015,4980,12
20,2015,5010,7
20,2015,5600,15
20,2015,5630,2
20,2015,5870,6
20,2015,5930,31
20,2015,5970,12
20,2015,5980,48
20,2015,6040,2
20,2015,6080,5
20,2015,6100,5
20,2015,6110,3
20,2015,6120,10
20,2015,6170,8
20,2015,6240,42
20,2015,6280,2
20,2015,6310,16
20,2015,6360,3
20,2015,6390,1
20,2015,6480,1
20,2015,6710,10
